# BUSCO version is: 6.0.0 
# The lineage dataset is: ascomycota_odb12 (Creation date: 2025-07-01, number of genomes: 105, number of BUSCOs: 2826)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1960342at4890	Missing
1960350at4890	Missing
1960465at4890	Missing
1960558at4890	Missing
1960612at4890	Missing
1960653at4890	Missing
1960761at4890	Missing
1960794at4890	Missing
1960820at4890	Complete	YKL178C_mRNA:0-1409	269.4	299	https://www.orthodb.org/?query=1960820at4890	Receptor
1960858at4890	Missing
1960869at4890	Missing
1960971at4890	Missing
1961003at4890	Complete	YDR159W_mRNA:0-3902	271.7	285	https://www.orthodb.org/?query=1961003at4890	SAC3
1961095at4890	Complete	YGR258C_mRNA:0-3092	938.3	1038	https://www.orthodb.org/?query=1961095at4890	DNA repair protein
1961137at4890	Complete	YKL165C_mRNA:0-2756	1024.1	793	https://www.orthodb.org/?query=1961137at4890	GPI ethanolamine phosphate transferase
1961218at4890	Duplicated	YMR121C_mRNA:0-611	413.2	202	https://www.orthodb.org/?query=1961218at4890	Ribosomal protein
1961218at4890	Duplicated	YLR029C_mRNA:0-611	413.1	202	https://www.orthodb.org/?query=1961218at4890	Ribosomal protein
1961347at4890	Complete	YHR039C_mRNA:0-1931	768.3	532	https://www.orthodb.org/?query=1961347at4890	aldehyde dehydrogenase
1961350at4890	Complete	YLR420W_mRNA:0-1091	309.9	254	https://www.orthodb.org/?query=1961350at4890	Dihydroorotase
1961384at4890	Complete	YGL184C_mRNA:0-1394	535.1	379	https://www.orthodb.org/?query=1961384at4890	cystathionine beta-lyase
1961598at4890	Complete	YBR269C_mRNA:0-413	106.9	100	https://www.orthodb.org/?query=1961598at4890	Succinate dehydrogenase assembly factor 4
1961643at4890	Complete	YGR186W_mRNA:0-2204	374.9	580	https://www.orthodb.org/?query=1961643at4890	transcription initiation factor IIF subunit alpha
1961819at4890	Complete	YOR091W_mRNA:0-1034	362.1	269	https://www.orthodb.org/?query=1961819at4890	translation machinery-associated protein
1961841at4890	Complete	YOR187W_mRNA:0-1310	790.9	424	https://www.orthodb.org/?query=1961841at4890	Elongation factor
1961924at4890	Missing
1962136at4890	Missing
1962174at4890	Complete	YDR205W_mRNA:0-2168	365.2	301	https://www.orthodb.org/?query=1962174at4890	zinc transporter
1962193at4890	Missing
1962289at4890	Missing
1962364at4890	Fragmented	YOR194C_mRNA:0-857	189.7	273	https://www.orthodb.org/?query=1962364at4890	transcription factor
1962410at4890	Complete	YGR028W_mRNA:0-1085	384.6	257	https://www.orthodb.org/?query=1962410at4890	ATPase
1962611at4890	Missing
1962639at4890	Missing
1962676at4890	Complete	YPR025C_mRNA:0-1175	243.5	277	https://www.orthodb.org/?query=1962676at4890	cyclin
1962956at4890	Complete	YIL021W_mRNA:0-953	469.0	312	https://www.orthodb.org/?query=1962956at4890	DNA-directed RNA polymerase
1962968at4890	Complete	YBL084C_mRNA:0-2273	567.9	628	https://www.orthodb.org/?query=1962968at4890	anaphase promoting complex subunit
1962994at4890	Missing
1963026at4890	Missing
1963091at4890	Complete	YPL149W_mRNA:0-881	114.5	234	https://www.orthodb.org/?query=1963091at4890	autophagy protein
1963094at4890	Missing
1963270at4890	Complete	YOR298C-A_mRNA:0-452	174.6	138	https://www.orthodb.org/?query=1963270at4890	multiprotein bridging factor
1963326at4890	Complete	YDR416W_mRNA:15-2576	617.4	747	https://www.orthodb.org/?query=1963326at4890	Pre-mRNA-splicing factor
1963375at4890	Complete	YGR167W_mRNA:0-698	143.9	175	https://www.orthodb.org/?query=1963375at4890	clathrin light chain
1963419at4890	Complete	YOL021C_mRNA:0-3002	1378.1	884	https://www.orthodb.org/?query=1963419at4890	Exosome complex exonuclease
1963489at4890	Complete	YOL060C_mRNA:0-2117	743.7	588	https://www.orthodb.org/?query=1963489at4890	Mam3 protein
1963607at4890	Complete	YIR005W_mRNA:0-437	168.2	113	https://www.orthodb.org/?query=1963607at4890	RNA-binding protein s
1963692at4890	Complete	YHR142W_mRNA:0-947	378.7	286	https://www.orthodb.org/?query=1963692at4890	chitin
1963701at4890	Missing
1963808at4890	Complete	YNL026W_mRNA:0-1451	336.8	419	https://www.orthodb.org/?query=1963808at4890	outer membrane
1963881at4890	Complete	YAL009W_mRNA:0-776	195.0	226	https://www.orthodb.org/?query=1963881at4890	spo7
1963988at4890	Fragmented	YDR191W_mRNA:0-1109	380.1	294	https://www.orthodb.org/?query=1963988at4890	deacetylase
1964021at4890	Complete	YNL045W_mRNA:0-2012	658.5	498	https://www.orthodb.org/?query=1964021at4890	Leukotriene A hydrolase
1964259at4890	Missing
1964297at4890	Complete	YLL040C_mRNA:0-9431	3180.6	2858	https://www.orthodb.org/?query=1964297at4890	protein sorting-associated protein
1964305at4890	Complete	YPR175W_mRNA:0-2066	486.0	489	https://www.orthodb.org/?query=1964305at4890	DNA polymerase
1964374at4890	Complete	YDR175C_mRNA:0-956	168.6	154	https://www.orthodb.org/?query=1964374at4890	mitochondrial ribosomal protein
1964448at4890	Missing
1964526at4890	Missing
1964585at4890	Complete	YEL024W_mRNA:0-644	323.6	182	https://www.orthodb.org/?query=1964585at4890	Ubiquinol-cytochrome c reductase iron-sulfur subunit
1964650at4890	Duplicated	YHL017W_mRNA:0-1595	442.6	514	https://www.orthodb.org/?query=1964650at4890	membrane protein
1964650at4890	Duplicated	YKL039W_mRNA:0-1568	519.4	471	https://www.orthodb.org/?query=1964650at4890	membrane protein
1964819at4890	Missing
1964877at4890	Complete	YEL003W_mRNA:0-332	109.7	95	https://www.orthodb.org/?query=1964877at4890	Prefoldin
1964943at4890	Missing
1965011at4890	Missing
1965101at4890	Complete	YPR184W_mRNA:0-4607	2101.3	1450	https://www.orthodb.org/?query=1965101at4890	glycogen debranching enzyme
1965125at4890	Fragmented	YML127W_mRNA:0-1742	307.4	446	https://www.orthodb.org/?query=1965125at4890	chromatin remodeling complex subunit
1965163at4890	Fragmented	YGR178C_mRNA:0-2165	327.6	749	https://www.orthodb.org/?query=1965163at4890	pab1 binding protein
1965200at4890	Fragmented	YHR084W_mRNA:0-2063	388.8	359	https://www.orthodb.org/?query=1965200at4890	transcription factor
1965722at4890	Missing
1965767at4890	Missing
1965819at4890	Missing
1966053at4890	Complete	YOR176W_mRNA:0-1178	528.4	329	https://www.orthodb.org/?query=1966053at4890	Ferrochelatase
1966344at4890	Fragmented	YPR045C_mRNA:0-1409	317.5	279	https://www.orthodb.org/?query=1966344at4890	SAC3/GANP domain protein
1966462at4890	Duplicated	YJL112W_mRNA:0-2141	443.3	510	https://www.orthodb.org/?query=1966462at4890	Mitochondrial division protein 1
1966462at4890	Duplicated	YKR036C_mRNA:0-1928	454.9	491	https://www.orthodb.org/?query=1966462at4890	Mitochondrial division protein 1
1966523at4890	Complete	YNL223W_mRNA:0-1481	170.1	146	https://www.orthodb.org/?query=1966523at4890	Cysteine protease
1966582at4890	Complete	YNL252C_mRNA:0-842	214.3	277	https://www.orthodb.org/?query=1966582at4890	ribosomal protein
1966587at4890	Duplicated	YJR103W_mRNA:0-1730	840.4	505	https://www.orthodb.org/?query=1966587at4890	CTP synthase
1966587at4890	Duplicated	YBL039C_mRNA:0-1736	851.5	503	https://www.orthodb.org/?query=1966587at4890	CTP synthase
1966647at4890	Complete	YMR129W_mRNA:0-4010	921.0	1107	https://www.orthodb.org/?query=1966647at4890	Pom152
1966781at4890	Complete	YLR281C_mRNA:0-464	142.2	131	https://www.orthodb.org/?query=1966781at4890	peptide chain release factor-like protein
1966823at4890	Missing
1966921at4890	Complete	YNR043W_mRNA:0-1184	559.6	358	https://www.orthodb.org/?query=1966921at4890	Diphosphomevalonate decarboxylase
1967032at4890	Missing
1967164at4890	Duplicated	YDR326C_mRNA:0-4313	637.1	1163	https://www.orthodb.org/?query=1967164at4890	GRAM
1967164at4890	Duplicated	YHR080C_mRNA:0-4034	609.3	987	https://www.orthodb.org/?query=1967164at4890	GRAM
1967387at4890	Complete	YDL143W_mRNA:0-1583	933.4	524	https://www.orthodb.org/?query=1967387at4890	t-complex protein 1, delta subunit
1967405at4890	Missing
1967471at4890	Missing
1967577at4890	Complete	YPL263C_mRNA:0-1952	611.5	554	https://www.orthodb.org/?query=1967577at4890	Kelch repeats protein
1967580at4890	Missing
1967637at4890	Fragmented	YBR276C_mRNA:0-2420	401.5	530	https://www.orthodb.org/?query=1967637at4890	phosphatase
1967649at4890	Missing
1967741at4890	Missing
1967823at4890	Complete	YLL022C_mRNA:63-1154	94.2	341	https://www.orthodb.org/?query=1967823at4890	SHNi-TPR domain-containing protein
1967882at4890	Fragmented	YOR073W_mRNA:0-1769	83.7	543	https://www.orthodb.org/?query=1967882at4890	Shugoshin
1967961at4890	Complete	YDR393W_mRNA:0-1367	262.9	192	https://www.orthodb.org/?query=1967961at4890	Sensitive to high expression protein
1967967at4890	Complete	YDR280W_mRNA:0-911	401.1	290	https://www.orthodb.org/?query=1967967at4890	exoribonuclease
1967993at4890	Complete	YMR149W_mRNA:0-857	159.1	277	https://www.orthodb.org/?query=1967993at4890	Oligosaccharyltransferase subunit ribophorin ii
1968030at4890	Missing
1968157at4890	Complete	YNL251C_mRNA:0-1721	318.4	321	https://www.orthodb.org/?query=1968157at4890	RNA binding
1968187at4890	Missing
1968242at4890	Missing
1968259at4890	Complete	YGL105W_mRNA:0-1127	238.5	179	https://www.orthodb.org/?query=1968259at4890	tRNA binding protein
1968303at4890	Missing
1968498at4890	Complete	YAL025C_mRNA:0-917	415.5	308	https://www.orthodb.org/?query=1968498at4890	Mak16
1968543at4890	Missing
1968603at4890	Missing
1968725at4890	Complete	YGR285C_mRNA:0-1298	497.5	409	https://www.orthodb.org/?query=1968725at4890	J domain-containing protein
1968738at4890	Missing
1968754at4890	Complete	YAR007C_mRNA:0-1862	680.6	599	https://www.orthodb.org/?query=1968754at4890	replication
1968766at4890	Complete	YDL150W_mRNA:0-1262	111.6	289	https://www.orthodb.org/?query=1968766at4890	DNA-directed RNA polymerase III
1968854at4890	Missing
1968990at4890	Complete	YBR231C_mRNA:0-908	179.8	267	https://www.orthodb.org/?query=1968990at4890	SWR1-complex protein
1969000at4890	Missing
1969018at4890	Complete	YOR207C_mRNA:3-3440	2006.9	1108	https://www.orthodb.org/?query=1969018at4890	DNA-directed RNA polymerase
1969045at4890	Complete	YLR191W_mRNA:0-1154	278.8	203	https://www.orthodb.org/?query=1969045at4890	peroxisomal membrane protein
1969107at4890	Missing
1969145at4890	Complete	YOR336W_mRNA:0-4094	586.3	1238	https://www.orthodb.org/?query=1969145at4890	udp-glucose glycoprotein glucosyltransferase
1969212at4890	Complete	YLR087C_mRNA:0-8873	1778.8	2519	https://www.orthodb.org/?query=1969212at4890	protein CSF1
1969218at4890	Complete	YOR368W_mRNA:0-1202	149.3	225	https://www.orthodb.org/?query=1969218at4890	DNA damage checkpoint control protein
1969244at4890	Missing
1969376at4890	Missing
1969426at4890	Complete	YLR319C_mRNA:0-2360	552.9	561	https://www.orthodb.org/?query=1969426at4890	actin interacting protein
1969572at4890	Missing
1969590at4890	Missing
1969645at4890	Missing
1969663at4890	Complete	YBR254C_mRNA:0-524	139.6	140	https://www.orthodb.org/?query=1969663at4890	Trafficking protein particle complex subunit
1969713at4890	Complete	YBR159W_mRNA:0-1040	413.9	301	https://www.orthodb.org/?query=1969713at4890	Very-long-chain 3-oxoacyl-CoA reductase
1969770at4890	Missing
1969787at4890	Complete	YLL050C_mRNA:0-428	179.3	147	https://www.orthodb.org/?query=1969787at4890	cofilin
1970004at4890	Missing
1970028at4890	Missing
1970074at4890	Complete	YER122C_mRNA:0-1478	378.6	441	https://www.orthodb.org/?query=1970074at4890	ADP-ribosylation factor GTPase activating protein
1970088at4890	Fragmented	YML097C_mRNA:0-1352	453.1	399	https://www.orthodb.org/?query=1970088at4890	vacuolar sorting protein
1970169at4890	Missing
1970224at4890	Missing
1970412at4890	Missing
1970454at4890	Complete	YJL096W_mRNA:0-482	145.5	129	https://www.orthodb.org/?query=1970454at4890	Ribosomal protein
1970582at4890	Missing
1970597at4890	Complete	YKL182W_mRNA:0-6152	3274.9	2027	https://www.orthodb.org/?query=1970597at4890	fatty acid synthase beta subunit
1970675at4890	Missing
1970743at4890	Missing
1970918at4890	Missing
1970949at4890	Complete	YAL012W_mRNA:0-1181	633.0	378	https://www.orthodb.org/?query=1970949at4890	Cystathionine gamma-lyase
1971036at4890	Complete	YKR056W_mRNA:0-1916	593.4	524	https://www.orthodb.org/?query=1971036at4890	tRNA -methyltransferase
1971198at4890	Complete	YLR065C_mRNA:0-542	114.7	165	https://www.orthodb.org/?query=1971198at4890	SRP-independent targeting protein 2
1971458at4890	Missing
1971567at4890	Complete	YHR064C_mRNA:0-1613	699.7	551	https://www.orthodb.org/?query=1971567at4890	Heat shock protein
1971571at4890	Missing
1971597at4890	Complete	YPR018W_mRNA:0-1817	232.2	597	https://www.orthodb.org/?query=1971597at4890	chromatin assembly factor 1 subunit
1971619at4890	Complete	YGL206C_mRNA:0-4958	2636.2	1641	https://www.orthodb.org/?query=1971619at4890	Clathrin, heavy chain
1971677at4890	Complete	YDL029W_mRNA:0-1172	738.0	378	https://www.orthodb.org/?query=1971677at4890	actin
1971708at4890	Complete	YEL042W_mRNA:0-1544	638.1	455	https://www.orthodb.org/?query=1971708at4890	guanosine diphosphatase
1971787at4890	Missing
1971967at4890	Missing
1972035at4890	Missing
1972160at4890	Complete	YPL260W_mRNA:0-1652	443.2	417	https://www.orthodb.org/?query=1972160at4890	UPF0662 protein
1972167at4890	Missing
1972179at4890	Complete	YDL110C_mRNA:0-449	73.9	86	https://www.orthodb.org/?query=1972179at4890	Hypothetical protein
1972291at4890	Missing
1972318at4890	Fragmented	YOR057W_mRNA:0-1184	74.7	184	https://www.orthodb.org/?query=1972318at4890	cysteine and histidine-rich domain-containing protein
1972351at4890	Complete	YLR103C_mRNA:0-1949	615.6	582	https://www.orthodb.org/?query=1972351at4890	cell division control protein
1972547at4890	Complete	YPL009C_mRNA:0-3113	903.2	1028	https://www.orthodb.org/?query=1972547at4890	DUF814 domain protein
1972571at4890	Missing
1972633at4890	Complete	YOR001W_mRNA:0-2198	623.8	635	https://www.orthodb.org/?query=1972633at4890	exonuclease
1972770at4890	Complete	YGL143C_mRNA:0-1238	404.1	318	https://www.orthodb.org/?query=1972770at4890	Release factor
1972779at4890	Missing
1972889at4890	Complete	YGL068W_mRNA:0-581	146.8	125	https://www.orthodb.org/?query=1972889at4890	Ribosomal protein
1972927at4890	Complete	YNL297C_mRNA:0-4907	1028.1	1591	https://www.orthodb.org/?query=1972927at4890	mon2
1972962at4890	Missing
1973090at4890	Complete	YMR178W_mRNA:0-821	262.0	245	https://www.orthodb.org/?query=1973090at4890	molybdopterin binding protein domain protein
1973154at4890	Complete	YJR095W_mRNA:0-965	495.0	303	https://www.orthodb.org/?query=1973154at4890	succinate/fumarate mitochondrial transporter
1973174at4890	Complete	YAL013W_mRNA:0-1214	159.8	254	https://www.orthodb.org/?query=1973174at4890	Transcriptional regulatory protein
1973331at4890	Missing
1973335at4890	Missing
1973418at4890	Complete	YDR028C_mRNA:0-3041	160.5	212	https://www.orthodb.org/?query=1973418at4890	phosphatase type 1 complex subunit Hex2
1973454at4890	Complete	YDR486C_mRNA:0-686	206.9	202	https://www.orthodb.org/?query=1973454at4890	charged multivesicular body protein
1973546at4890	Missing
1973660at4890	Complete	YNL242W_mRNA:0-4775	822.4	1236	https://www.orthodb.org/?query=1973660at4890	Autophagy-related protein
1973766at4890	Complete	YNL021W_mRNA:0-2117	746.4	601	https://www.orthodb.org/?query=1973766at4890	histone deacetylase
1973928at4890	Complete	YOR175C_mRNA:0-1856	654.0	499	https://www.orthodb.org/?query=1973928at4890	membrane-bound O-acyltransferase domain-containing protein
1973955at4890	Complete	YPR108W_mRNA:0-1286	485.8	380	https://www.orthodb.org/?query=1973955at4890	proteasome regulatory
1974021at4890	Duplicated	YDL082W_mRNA:0-596	195.9	151	https://www.orthodb.org/?query=1974021at4890	60S Ribosomal protein
1974021at4890	Duplicated	YMR142C_mRNA:0-596	195.7	151	https://www.orthodb.org/?query=1974021at4890	60S Ribosomal protein
1974088at4890	Fragmented	YKR020W_mRNA:0-491	45.9	116	https://www.orthodb.org/?query=1974088at4890	vacuolar protein sorting-associated protein 51-like protein
1974103at4890	Missing
1974171at4890	Complete	YER134C_mRNA:0-533	136.9	139	https://www.orthodb.org/?query=1974171at4890	magnesium-dependent phosphatase
1974253at4890	Complete	YGL153W_mRNA:0-1022	255.4	352	https://www.orthodb.org/?query=1974253at4890	peroxisomal membrane protein
1974386at4890	Missing
1974465at4890	Missing
1974577at4890	Complete	YGR250C_mRNA:0-2342	162.7	101	https://www.orthodb.org/?query=1974577at4890	RNA-binding protein
1974588at4890	Complete	YIL115C_mRNA:0-4379	140.2	566	https://www.orthodb.org/?query=1974588at4890	Nuclear pore
1974624at4890	Complete	YJR035W_mRNA:0-3248	1242.2	1047	https://www.orthodb.org/?query=1974624at4890	DNA repair protein
1974659at4890	Complete	YDR087C_mRNA:0-833	85.3	136	https://www.orthodb.org/?query=1974659at4890	ribosomal RNA-processing protein
1974679at4890	Missing
1974766at4890	Complete	YMR097C_mRNA:0-1100	179.4	231	https://www.orthodb.org/?query=1974766at4890	GTPase
1974813at4890	Missing
1974862at4890	Complete	YMR264W_mRNA:0-608	85.3	154	https://www.orthodb.org/?query=1974862at4890	CUE domain-containing protein
1974929at4890	Missing
1974969at4890	Missing
1975044at4890	Duplicated	YIL088C_mRNA:0-1469	378.1	388	https://www.orthodb.org/?query=1975044at4890	transporter
1975044at4890	Duplicated	YER119C_mRNA:0-1343	378.4	387	https://www.orthodb.org/?query=1975044at4890	transporter
1975044at4890	Duplicated	YBL089W_mRNA:0-1376	362.6	379	https://www.orthodb.org/?query=1975044at4890	transporter
1975196at4890	Missing
1975246at4890	Missing
1975254at4890	Complete	YML005W_mRNA:15-1385	262.7	340	https://www.orthodb.org/?query=1975254at4890	trna wybutosine-synthesizing protein
1975331at4890	Complete	YBL090W_mRNA:0-530	74.3	89	https://www.orthodb.org/?query=1975331at4890	ribosomal protein s21 protein
1975334at4890	Missing
1975630at4890	Missing
1975718at4890	Complete	YER163C_mRNA:0-695	120.4	139	https://www.orthodb.org/?query=1975718at4890	cation transporter
1975723at4890	Missing
1975804at4890	Missing
1975855at4890	Complete	YLR017W_mRNA:0-1010	373.7	284	https://www.orthodb.org/?query=1975855at4890	Methylthioadenosine phosphorylase
1975918at4890	Complete	YOR323C_mRNA:0-1367	606.9	436	https://www.orthodb.org/?query=1975918at4890	Gamma-glutamyl phosphate reductase
1975923at4890	Missing
1975946at4890	Complete	YLR384C_mRNA:51-4046	1371.3	1212	https://www.orthodb.org/?query=1975946at4890	elongator complex protein
1975991at4890	Missing
1976061at4890	Missing
1976083at4890	Missing
1976133at4890	Missing
1976215at4890	Complete	YDL153C_mRNA:0-1829	466.9	604	https://www.orthodb.org/?query=1976215at4890	SAS10
1976263at4890	Complete	YGR195W_mRNA:0-737	270.7	226	https://www.orthodb.org/?query=1976263at4890	exosome complex
1976269at4890	Complete	YDL168W_mRNA:0-1157	668.7	368	https://www.orthodb.org/?query=1976269at4890	Dehydrogenase
1976307at4890	Complete	YDR172W_mRNA:0-2054	734.9	415	https://www.orthodb.org/?query=1976307at4890	eukaryotic peptide chain release factor gtp-binding subunit
1976372at4890	Complete	YFL034W_mRNA:0-3218	875.5	658	https://www.orthodb.org/?query=1976372at4890	membrane protein
1976409at4890	Complete	YFL026W_mRNA:0-1289	235.9	323	https://www.orthodb.org/?query=1976409at4890	pheromone receptor
1976492at4890	Missing
1976538at4890	Complete	YIL129C_mRNA:0-7127	1721.1	1794	https://www.orthodb.org/?query=1976538at4890	Cell morphogenesis protein
1976604at4890	Complete	YOR291W_mRNA:0-4415	1708.0	1292	https://www.orthodb.org/?query=1976604at4890	ATPase
1976665at4890	Missing
1976705at4890	Fragmented	YPL011C_mRNA:0-1058	81.2	101	https://www.orthodb.org/?query=1976705at4890	Transcription initiation factor TFIID subunit
1976732at4890	Missing
1976750at4890	Fragmented	YPR104C_mRNA:1344-1595	74.4	71	https://www.orthodb.org/?query=1976750at4890	Forkhead
1976830at4890	Complete	YIL001W_mRNA:15-1538	481.1	488	https://www.orthodb.org/?query=1976830at4890	BTB/POZ domain-containing protein
1976875at4890	Missing
1976937at4890	Complete	YOR033C_mRNA:0-2105	526.3	710	https://www.orthodb.org/?query=1976937at4890	exonuclease
1976949at4890	Fragmented	YOR077W_mRNA:0-695	211.3	217	https://www.orthodb.org/?query=1976949at4890	zinc finger protein
1977102at4890	Complete	YPR187W_mRNA:0-464	150.7	104	https://www.orthodb.org/?query=1977102at4890	RNA polymerases I
1977142at4890	Complete	YKR071C_mRNA:0-1043	167.9	219	https://www.orthodb.org/?query=1977142at4890	Dre2
1977153at4890	Complete	YKR087C_mRNA:0-1034	276.5	242	https://www.orthodb.org/?query=1977153at4890	Metalloendopeptidase
1977275at4890	Missing
1977277at4890	Complete	YOR216C_mRNA:0-1451	235.5	390	https://www.orthodb.org/?query=1977277at4890	GRIP domain-containing protein
1977324at4890	Complete	YOR289W_mRNA:48-749	164.2	189	https://www.orthodb.org/?query=1977324at4890	AMMECR1
1977518at4890	Complete	YOR278W_mRNA:0-824	200.8	237	https://www.orthodb.org/?query=1977518at4890	uroporphyrinogen III synthase
1977678at4890	Missing
1977708at4890	Complete	YNL227C_mRNA:0-1769	300.4	330	https://www.orthodb.org/?query=1977708at4890	DnaJ
1977746at4890	Complete	YHR081W_mRNA:0-551	64.4	104	https://www.orthodb.org/?query=1977746at4890	exosome associated
1978031at4890	Complete	YKL114C_mRNA:0-1100	427.0	317	https://www.orthodb.org/?query=1978031at4890	DNA (apurinic or apyrimidinic site) lyase
1978078at4890	Missing
1978106at4890	Missing
1978216at4890	Fragmented	YAR019C_mRNA:0-2921	423.2	551	https://www.orthodb.org/?query=1978216at4890	kinase
1978228at4890	Missing
1978272at4890	Missing
1978307at4890	Complete	YCL054W_mRNA:0-2522	1028.4	714	https://www.orthodb.org/?query=1978307at4890	AdoMet-dependent rRNA methyltransferase
1978418at4890	Missing
1978420at4890	Fragmented	YHR088W_mRNA:0-884	343.9	299	https://www.orthodb.org/?query=1978420at4890	brix domain-containing protein
1978453at4890	Missing
1978510at4890	Complete	YDL205C_mRNA:0-980	397.0	302	https://www.orthodb.org/?query=1978510at4890	porphobilinogen deaminase
1978529at4890	Complete	YHL031C_mRNA:0-668	209.4	201	https://www.orthodb.org/?query=1978529at4890	SNARE protein
1978652at4890	Complete	YOR132W_mRNA:0-1652	485.4	423	https://www.orthodb.org/?query=1978652at4890	Vacuolar protein sorting-associated protein
1978704at4890	Missing
1978716at4890	Missing
1978823at4890	Complete	YKL181W_mRNA:0-1280	598.6	412	https://www.orthodb.org/?query=1978823at4890	Ribose-phosphate pyrophosphokinase
1978936at4890	Complete	YOR059C_mRNA:0-1349	276.2	387	https://www.orthodb.org/?query=1978936at4890	lipase
1978992at4890	Complete	YPL169C_mRNA:0-1796	401.7	465	https://www.orthodb.org/?query=1978992at4890	mRNA export factor
1979009at4890	Complete	YGR172C_mRNA:0-743	263.2	259	https://www.orthodb.org/?query=1979009at4890	Protein transport protein
1979117at4890	Complete	YPR143W_mRNA:0-749	128.2	145	https://www.orthodb.org/?query=1979117at4890	ribosomal RNA-processing protein
1979222at4890	Missing
1979329at4890	Complete	YDR196C_mRNA:0-716	279.2	220	https://www.orthodb.org/?query=1979329at4890	dephospho-CoA kinase
1979343at4890	Complete	YPL006W_mRNA:0-3509	1308.2	1045	https://www.orthodb.org/?query=1979343at4890	Niemann-Pick type C-related protein 1
1979376at4890	Complete	YGL221C_mRNA:0-860	230.8	223	https://www.orthodb.org/?query=1979376at4890	NIF3
1979397at4890	Missing
1979501at4890	Missing
1979541at4890	Missing
1979594at4890	Missing
1979676at4890	Missing
1979680at4890	Complete	YPL190C_mRNA:0-2405	159.2	305	https://www.orthodb.org/?query=1979680at4890	RNA-binding protein
1979716at4890	Complete	YPL008W_mRNA:0-2579	846.9	790	https://www.orthodb.org/?query=1979716at4890	helicase
1979895at4890	Complete	YLR359W_mRNA:0-1445	776.0	456	https://www.orthodb.org/?query=1979895at4890	Adenylosuccinate lyase
1979964at4890	Complete	YNR017W_mRNA:0-665	270.9	195	https://www.orthodb.org/?query=1979964at4890	Mitochondrial import inner membrane translocase subunit
1979989at4890	Missing
1980030at4890	Complete	YPR135W_mRNA:0-2780	521.0	728	https://www.orthodb.org/?query=1980030at4890	Minichromosome loss protein
1980093at4890	Duplicated	YJR047C_mRNA:0-470	270.2	152	https://www.orthodb.org/?query=1980093at4890	Translation initiation factor
1980093at4890	Duplicated	YEL034C-A_mRNA:69-539	275.1	151	https://www.orthodb.org/?query=1980093at4890	Translation initiation factor
1980093at4890	Duplicated	YEL034W_mRNA:0-470	275.1	151	https://www.orthodb.org/?query=1980093at4890	Translation initiation factor
1980151at4890	Fragmented	YHR204W_mRNA:0-2387	628.8	684	https://www.orthodb.org/?query=1980151at4890	alpha mannosidase
1980204at4890	Complete	YMR227C_mRNA:0-1769	294.1	432	https://www.orthodb.org/?query=1980204at4890	Transcription initiation factor TFIID subunit
1980321at4890	Complete	YHR052W_mRNA:0-1127	142.5	246	https://www.orthodb.org/?query=1980321at4890	Ribosome biogenesis protein
1980384at4890	Missing
1980583at4890	Complete	YLR035C_mRNA:0-2084	223.3	323	https://www.orthodb.org/?query=1980583at4890	DNA mismatch repair
1980594at4890	Complete	YHL013C_mRNA:0-920	249.1	253	https://www.orthodb.org/?query=1980594at4890	otu domain-containing protein
1980725at4890	Complete	YBR273C_mRNA:0-1307	179.0	334	https://www.orthodb.org/?query=1980725at4890	UBX domain-containing protein
1980739at4890	Missing
1980740at4890	Missing
1980780at4890	Complete	YOR294W_mRNA:0-608	194.3	173	https://www.orthodb.org/?query=1980780at4890	ribosome biogenesis protein
1980781at4890	Complete	YKL016C_mRNA:0-521	258.9	171	https://www.orthodb.org/?query=1980781at4890	ATP synthase
1980942at4890	Complete	YGL155W_mRNA:0-1121	275.9	364	https://www.orthodb.org/?query=1980942at4890	Beta subunit
1981058at4890	Complete	YDR365C_mRNA:0-1883	505.8	476	https://www.orthodb.org/?query=1981058at4890	Pre-rRNA-processing protein
1981152at4890	Complete	YIL110W_mRNA:0-1121	207.5	198	https://www.orthodb.org/?query=1981152at4890	methyltransferase
1981170at4890	Complete	YDR017C_mRNA:0-3149	423.1	420	https://www.orthodb.org/?query=1981170at4890	Kinase
1981252at4890	Complete	YHR166C_mRNA:0-1877	607.2	584	https://www.orthodb.org/?query=1981252at4890	anaphase-promoting complex subunit
1981370at4890	Complete	YHR171W_mRNA:0-1889	709.4	627	https://www.orthodb.org/?query=1981370at4890	ubiquitin-like modifier-activating enzyme
1981397at4890	Duplicated	YIL126W_mRNA:0-4076	1478.5	1054	https://www.orthodb.org/?query=1981397at4890	SNF2
1981397at4890	Duplicated	YOR290C_mRNA:0-5108	1400.6	1045	https://www.orthodb.org/?query=1981397at4890	SNF2
1981399at4890	Complete	YNL126W_mRNA:0-2537	477.5	587	https://www.orthodb.org/?query=1981399at4890	spindle pole body component
1981409at4890	Complete	YOR181W_mRNA:0-1898	196.1	123	https://www.orthodb.org/?query=1981409at4890	wiskott-aldrich syndrome
1981416at4890	Duplicated	YLR089C_mRNA:0-1775	696.6	467	https://www.orthodb.org/?query=1981416at4890	Alanine aminotransferase
1981416at4890	Duplicated	YDR111C_mRNA:0-1520	658.8	465	https://www.orthodb.org/?query=1981416at4890	Alanine aminotransferase
1981463at4890	Complete	YKL213C_mRNA:0-2144	626.3	628	https://www.orthodb.org/?query=1981463at4890	Polyubiquitin binding protein
